id,Grid cell,green_area_m2,city_level,neighborhood_level,trail,camera_surveillance,commercial_poi,public_poi,recreation_poi,housing_Owner,housing_Renter,housing_buld_age_1945 and before,housing_buld_age_1946-1990,housing_buld_age_1991 and after,housing_small_apartment,housing_large_apartment,housing_standalone_house,housing_auxiliary_house,housing_others,isco_High,isco_Medium,isco_Low,ethnical_EST,ethnical_RUS,age_0-9,age_10-19,age_20-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-79,age_80-89,age_90+,revised_landuse_11100,revised_landuse_11210,revised_landuse_11220,revised_landuse_12100,X,Y,landuse_diversity,numbers_against_public_order,numbers_violent_crime,numbers_against_property,Grid cell_count,geometry,crime_incidents
387,500mN6590500E546500,31852.277,900.083,1096.992,1860.129,0.0,0.0,0.0,2.0,21,12,0.0,18.0,11.0,0.0,5.0,14.0,0.0,0.0,10,8,8,34,4,4,4,8,7,7,4,0,4,3,0,,,18232.498,,546749.5,6590749.5,2,0.0,0.0,4.0,1.0,"POLYGON ((546500 6590500, 546500 6590999, 546999 6590999, 546999 6590500, 546500 6590500))",4.0
388,500mN6590500E547000,75927.008,77.954,2913.807,1861.126,0.0,1.0,7.0,0.0,598,78,0.0,36.0,1605.0,1.0,14.0,22.0,0.0,2.0,228,188,386,755,741,198,176,161,324,195,154,214,144,60,15,70429.807,5204.327,21348.947,665.795,547249.5,6590749.5,5,9.0,0.0,16.0,1.0,"POLYGON ((547000 6590500, 547000 6590999, 547499 6590999, 547499 6590500, 547000 6590500))",25.0
389,500mN6590500E547500,135353.135,110.363,2591.065,2970.356,0.0,0.0,4.0,1.0,228,31,0.0,0.0,631.0,0.0,10.0,0.0,0.0,6.0,81,88,143,327,252,77,69,36,112,91,51,101,59,33,3,33772.798,2433.543,,30264.36,547749.5,6590749.5,4,21.0,0.0,13.0,1.0,"POLYGON ((547500 6590500, 547500 6590999, 547999 6590999, 547999 6590500, 547500 6590500))",34.0
390,500mN6590500E548000,156230.21,0.0,4230.393,2695.967,0.0,0.0,1.0,0.0,1923,628,0.0,821.0,2014.0,0.0,17.0,0.0,0.0,3.0,329,331,758,1016,1455,251,225,233,524,332,359,522,216,142,31,5142.331,60856.368,,9898.824,548249.5,6590749.5,4,23.0,0.0,138.0,1.0,"POLYGON ((548000 6590500, 548000 6590999, 548499 6590999, 548499 6590500, 548000 6590500))",161.0
391,500mN6590500E548500,84762.454,26.678,5323.791,1592.522,0.0,3.0,2.0,0.0,1732,292,0.0,1671.0,545.0,0.0,11.0,1.0,0.0,0.0,277,221,663,612,1289,218,212,182,406,297,263,414,144,61,19,18935.128,35118.931,,77651.661,548749.5,6590749.5,4,29.0,0.0,71.0,1.0,"POLYGON ((548500 6590500, 548500 6590999, 548999 6590999, 548999 6590500, 548500 6590500))",100.0
392,500mN6590500E549000,106335.922,0.0,4284.71,4913.354,0.0,3.0,0.0,1.0,2703,539,0.0,3194.0,384.0,0.0,25.0,0.0,0.0,1.0,358,405,1071,790,2218,367,288,264,663,424,393,786,238,122,33,51894.496,76097.759,,33928.324,549249.5,6590749.5,4,33.0,1.0,44.0,1.0,"POLYGON ((549000 6590500, 549000 6590999, 549499 6590999, 549499 6590500, 549000 6590500))",78.0
393,500mN6590500E549500,99475.11,0.0,4608.247,4149.818,0.0,16.0,1.0,0.0,2889,510,0.0,3768.0,0.0,0.0,18.0,0.0,0.0,5.0,380,374,1064,875,2340,391,363,260,647,503,379,737,314,148,26,55844.437,73072.92,,42049.092,549749.5,6590749.5,4,85.0,2.0,1330.0,1.0,"POLYGON ((549500 6590500, 549500 6590999, 549999 6590999, 549999 6590500, 549500 6590500))",1417.0
394,500mN6590500E550000,98044.741,0.0,4801.312,2938.61,0.0,17.0,1.0,1.0,3143,626,0.0,2714.0,1374.0,0.0,27.0,0.0,0.0,8.0,445,482,1141,903,2572,483,403,304,764,627,356,752,242,139,18,85652.311,60814.486,,19293.557,550249.5,6590749.5,4,46.0,0.0,61.0,1.0,"POLYGON ((550000 6590500, 550000 6590999, 550499 6590999, 550499 6590500, 550000 6590500))",107.0
395,500mN6590500E550500,62392.253,0.0,1939.191,4310.636,0.0,2.0,2.0,0.0,238,46,0.0,0.0,314.0,0.0,8.0,0.0,0.0,2.0,43,39,77,91,189,47,48,25,58,80,31,14,8,3,0,23809.915,,,32017.171,550749.5,6590749.5,3,9.0,0.0,16.0,1.0,"POLYGON ((550500 6590500, 550500 6590999, 550999 6590999, 550999 6590500, 550500 6590500))",25.0
396,500mN6590500E551000,186237.449,99.81,2435.949,2523.547,0.0,0.0,0.0,0.0,106,293,19.0,289.0,113.0,1.0,5.0,1.0,0.0,0.0,24,23,35,191,181,16,19,24,47,33,21,43,86,84,48,6811.189,18319.223,27822.859,9972.012,551249.5,6590749.5,5,3.6666666666666665,0.0,8.0,3.0,"POLYGON ((551000 6590500, 551000 6590999, 551499 6590999, 551499 6590500, 551000 6590500))",11.666666666666666
397,500mN6590500E551500,64440.291,107.304,1589.972,1612.259,0.0,0.0,0.0,0.0,4,0,3.0,4.0,235.0,0.0,3.0,10.0,0.0,1.0,14,15,64,135,77,23,11,16,33,29,17,51,42,14,6,9542.469,15784.15,8787.285,43257.576,551749.5,6590749.5,5,3.6666666666666665,0.0,8.0,3.0,"POLYGON ((551500 6590500, 551500 6590999, 551999 6590999, 551999 6590500, 551500 6590500))",11.666666666666666
398,500mN6591000E532000,2377.143,2.89,764.107,598.28,0.0,0.0,0.0,0.0,29,3,0.0,4.0,28.0,1.0,0.0,12.0,12.0,0.0,6,5,0,23,7,4,5,3,3,5,6,3,3,0,0,,,5448.002,,532249.5,6591249.5,2,,,,,"POLYGON ((532000 6591000, 532000 6591499, 532499 6591499, 532499 6591000, 532000 6591000))",
399,500mN6591000E532500,116723.794,579.115,2833.445,466.204,0.0,1.0,0.0,0.0,109,10,0.0,31.0,98.0,2.0,0.0,43.0,17.0,3.0,35,14,16,84,37,13,22,11,8,32,12,16,11,6,0,,,55690.161,,532749.5,6591249.5,2,1.0,0.0,0.0,1.0,"POLYGON ((532500 6591000, 532500 6591499, 532999 6591499, 532999 6591000, 532500 6591000))",1.0
400,500mN6591000E537500,47078.508,69.221,1107.376,86.084,0.0,1.0,0.0,0.0,321,81,138.0,304.0,0.0,0.0,16.0,2.0,0.0,0.0,64,37,142,201,200,35,33,46,62,66,90,69,26,14,0,3124.698,25169.338,15012.509,6712.831,537749.5,6591249.5,5,7.0,0.0,13.0,1.0,"POLYGON ((537500 6591000, 537500 6591499, 537999 6591499, 537999 6591000, 537500 6591000))",20.0
401,500mN6591000E538000,91852.407,207.137,2025.022,2989.77,0.0,11.0,20.0,6.0,207,252,186.0,136.0,162.0,0.0,10.0,1.0,0.0,2.0,75,52,98,291,135,50,51,62,74,81,69,48,31,17,0,1457.34,7283.81,,22108.546,538249.5,6591249.5,4,11.0,0.0,40.0,1.0,"POLYGON ((538000 6591000, 538000 6591499, 538499 6591499, 538499 6591000, 538000 6591000))",51.0
402,500mN6591000E538500,123893.229,216.06,4745.624,2382.555,0.0,4.0,8.0,2.0,1462,653,8.0,2177.0,153.0,0.0,37.0,18.0,0.0,8.0,172,176,817,686,1304,149,162,205,378,324,373,372,222,127,26,16736.799,109413.733,11323.159,2885.449,538749.5,6591249.5,5,38.0,1.0,81.0,1.0,"POLYGON ((538500 6591000, 538500 6591499, 538999 6591499, 538999 6591000, 538500 6591000))",120.0
403,500mN6591000E539000,20401.084,819.182,954.223,1509.819,0.0,1.0,0.0,0.0,139,77,0.0,83.0,137.0,0.0,5.0,0.0,0.0,4.0,33,26,68,132,58,23,19,22,44,38,31,34,6,3,0,,11096.702,5648.836,134326.337,539249.5,6591249.5,4,7.0,0.0,35.0,1.0,"POLYGON ((539000 6591000, 539000 6591499, 539499 6591499, 539499 6591000, 539000 6591000))",42.0
404,500mN6591000E539500,31810.738,26.705,1856.619,820.241,0.0,0.0,0.0,0.0,65,7,0.0,76.0,0.0,0.0,7.0,0.0,0.0,0.0,13,11,24,34,35,7,5,6,18,7,11,16,5,0,0,6290.166,,,57283.561,539749.5,6591249.5,3,2.0,0.0,4.0,1.0,"POLYGON ((539500 6591000, 539500 6591499, 539999 6591499, 539999 6591000, 539500 6591000))",6.0
405,500mN6591000E540000,6285.417,0.0,637.189,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2286.269,540249.5,6591249.5,2,0.0,0.0,1.0,1.0,"POLYGON ((540000 6591000, 540000 6591499, 540499 6591499, 540499 6591000, 540000 6591000))",1.0
406,500mN6591000E546000,137037.564,0.0,3438.207,1888.481,6.0,0.0,3.0,4.0,108,4,0.0,101.0,17.0,0.0,0.0,43.0,0.0,0.0,29,9,14,109,4,9,16,14,12,16,16,18,10,6,0,,,71067.297,,546249.5,6591249.5,2,1.0,0.0,2.0,1.0,"POLYGON ((546000 6591000, 546000 6591499, 546499 6591499, 546499 6591000, 546000 6591000))",3.0
407,500mN6591000E546500,37727.227,0.0,4190.689,1005.933,0.0,0.0,0.0,0.0,365,40,53.0,330.0,39.0,1.0,8.0,143.0,0.0,0.0,94,48,69,345,40,44,55,32,51,77,47,53,44,15,7,,,100487.387,,546749.5,6591249.5,2,5.0,0.0,5.0,1.0,"POLYGON ((546500 6591000, 546500 6591499, 546999 6591499, 546999 6591000, 546500 6591000))",10.0
408,500mN6591000E547000,22230.62,183.943,4499.048,914.108,0.0,0.0,0.0,0.0,653,126,0.0,203.0,616.0,15.0,19.0,183.0,0.0,4.0,228,103,102,585,165,65,108,81,72,122,160,118,65,26,4,23770.651,96508.451,77214.784,51.293,547249.5,6591249.5,5,5.0,0.0,2.0,1.0,"POLYGON ((547000 6591000, 547000 6591499, 547499 6591499, 547499 6591000, 547000 6591000))",7.0
409,500mN6591000E547500,83031.86,0.0,3071.771,2572.058,4.0,0.0,1.0,0.0,477,91,10.0,29.0,660.0,0.0,10.0,0.0,0.0,5.0,151,94,101,334,270,105,117,65,148,150,46,39,22,6,0,12159.959,17534.619,,97927.74,547749.5,6591249.5,4,4.0,0.0,9.0,1.0,"POLYGON ((547500 6591000, 547500 6591499, 547999 6591499, 547999 6591000, 547500 6591000))",13.0
410,500mN6591000E548000,79246.248,150.597,2584.961,819.97,3.0,0.0,0.0,0.0,201,19,15.0,137.0,106.0,1.0,2.0,74.0,0.0,0.0,77,32,24,197,44,28,37,26,35,37,38,30,15,10,3,,10147.556,82798.341,10719.966,548249.5,6591249.5,4,3.0,0.0,5.0,1.0,"POLYGON ((548000 6591000, 548000 6591499, 548499 6591499, 548499 6591000, 548000 6591000))",8.0
411,500mN6591000E548500,25493.927,24.079,3112.469,816.063,0.0,0.0,2.0,0.0,195,34,39.0,134.0,72.0,1.0,4.0,86.0,1.0,0.0,46,36,37,185,54,20,35,27,27,30,35,31,25,12,3,,17697.004,95118.813,17888.079,548749.5,6591249.5,4,9.0,0.0,11.0,1.0,"POLYGON ((548500 6591000, 548500 6591499, 548999 6591499, 548999 6591000, 548500 6591000))",20.0
412,500mN6591000E549000,45442.483,0.0,4271.815,482.835,0.0,1.0,1.0,0.0,815,101,16.0,834.0,144.0,2.0,10.0,120.0,0.0,3.0,162,119,229,509,388,104,120,79,165,166,106,146,62,34,12,4855.42,21948.793,131053.981,5841.796,549249.5,6591249.5,5,9.0,0.0,41.0,1.0,"POLYGON ((549000 6591000, 549000 6591499, 549499 6591499, 549499 6591000, 549000 6591000))",50.0
413,500mN6591000E549500,32424.479,0.0,4512.807,452.194,0.0,2.0,1.0,1.0,570,112,0.0,705.0,39.0,0.0,6.0,154.0,0.0,5.0,130,82,156,383,264,72,73,65,116,99,95,127,46,44,7,6333.013,49387.122,130138.923,11880.911,549749.5,6591249.5,5,3.0,0.0,14.0,1.0,"POLYGON ((549500 6591000, 549500 6591499, 549999 6591499, 549999 6591000, 549500 6591000))",17.0
414,500mN6591000E550000,26872.335,0.0,4507.782,443.928,0.0,2.0,1.0,1.0,290,43,0.0,213.0,141.0,2.0,11.0,80.0,0.0,5.0,66,35,71,159,162,37,32,29,70,36,38,47,27,33,9,1977.643,20696.561,75220.927,12837.474,550249.5,6591249.5,5,7.0,1.0,14.0,1.0,"POLYGON ((550000 6591000, 550000 6591499, 550499 6591499, 550499 6591000, 550000 6591000))",22.0
415,500mN6591000E550500,46922.932,0.0,2292.834,1926.241,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10947.584,,,,550749.5,6591249.5,2,,,,,"POLYGON ((550500 6591000, 550500 6591499, 550999 6591499, 550999 6591000, 550500 6591000))",
416,500mN6591000E551000,79348.22,34.109,1534.314,3024.188,0.0,0.0,0.0,2.0,29,153,41.0,0.0,143.0,0.0,5.0,7.0,0.0,0.0,15,12,46,121,53,7,9,9,19,20,32,32,35,20,0,95.986,210.887,38803.6,,551249.5,6591249.5,4,0.5,0.0,2.0,2.0,"POLYGON ((551000 6591000, 551000 6591499, 551499 6591499, 551499 6591000, 551000 6591000))",2.5
417,500mN6591500E532000,16744.453,57.955,486.137,322.227,0.0,0.0,0.0,1.0,3,0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,532249.5,6591749.5,1,,,,,"POLYGON ((532000 6591500, 532000 6591999, 532499 6591999, 532499 6591500, 532000 6591500))",
418,500mN6591500E537000,1554.916,0.0,560.923,19.39,0.0,0.0,0.0,1.0,0,288,0.0,288.0,0.0,,,,,,10,14,223,0,31,3,0,33,74,90,54,32,0,0,0,,,,,537249.5,6591749.5,1,,,,,"POLYGON ((537000 6591500, 537000 6591999, 537499 6591999, 537499 6591500, 537000 6591500))",
419,500mN6591500E537500,88072.677,0.0,1505.393,1647.794,0.0,2.0,14.0,4.0,69,11,85.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,16,14,22,65,12,0,4,15,11,12,16,9,14,3,0,,46885.424,5263.092,18141.809,537749.5,6591749.5,4,8.0,0.0,17.0,1.0,"POLYGON ((537500 6591500, 537500 6591999, 537999 6591999, 537999 6591500, 537500 6591500))",25.0
420,500mN6591500E538000,71968.612,215.141,3462.427,2891.878,0.0,2.0,10.0,1.0,195,129,60.0,0.0,283.0,0.0,36.0,0.0,0.0,8.0,112,43,29,256,49,61,16,57,116,21,16,15,26,15,0,1952.193,31605.328,5.775,73335.614,538249.5,6591749.5,5,3.0,0.0,23.0,1.0,"POLYGON ((538000 6591500, 538000 6591999, 538499 6591999, 538499 6591500, 538000 6591500))",26.0
484,500mN6604000E542500,161619.574,1147.068,0.0,459.456,,,,,0,0,0.0,0.0,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,542749.5,6604249.5,1,,,,,"POLYGON ((542500 6604000, 542500 6604499, 542999 6604499, 542999 6604000, 542500 6604000))",
421,500mN6591500E538500,31651.697,394.348,2361.695,1004.615,0.0,0.0,4.0,0.0,336,85,49.0,223.0,169.0,2.0,9.0,38.0,0.0,1.0,63,50,138,188,193,35,42,41,70,67,81,70,26,9,0,,36473.522,79865.735,70508.21,538749.5,6591749.5,4,2.0,0.0,6.0,1.0,"POLYGON ((538500 6591500, 538500 6591999, 538999 6591999, 538999 6591500, 538500 6591500))",8.0
422,500mN6591500E539500,69344.519,74.594,2855.406,1783.303,0.0,0.0,0.0,0.0,156,318,0.0,445.0,51.0,0.0,12.0,0.0,0.0,0.0,27,26,130,189,259,23,11,36,63,73,87,107,69,20,7,,,,132135.536,539749.5,6591749.5,2,3.0,0.0,23.0,1.0,"POLYGON ((539500 6591500, 539500 6591999, 539999 6591999, 539999 6591500, 539500 6591500))",26.0
423,500mN6591500E546000,80243.449,0.0,3142.603,1811.344,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22265.033,,546249.5,6591749.5,2,0.0,0.0,2.0,1.0,"POLYGON ((546000 6591500, 546000 6591999, 546499 6591999, 546499 6591500, 546000 6591500))",2.0
424,500mN6591500E546500,211343.151,0.0,4195.183,1912.958,0.0,2.0,4.0,1.0,10,9,7.0,0.0,17.0,0.0,1.0,1.0,0.0,0.0,3,4,3,19,5,3,3,4,3,7,0,4,0,0,0,,7908.592,,15790.686,546749.5,6591749.5,3,10.0,0.0,525.0,1.0,"POLYGON ((546500 6591500, 546500 6591999, 546999 6591999, 546999 6591500, 546500 6591500))",535.0
425,500mN6591500E547000,201307.132,98.347,3001.751,4141.185,0.0,2.0,0.0,1.0,5,3,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0,0,3,7,0,0,0,0,0,0,0,3,0,0,0,3940.928,,83.707,2186.775,547249.5,6591749.5,4,3.0,0.0,3.0,1.0,"POLYGON ((547000 6591500, 547000 6591999, 547499 6591999, 547499 6591500, 547000 6591500))",6.0
426,500mN6591500E547500,133563.553,0.0,1647.81,2143.656,0.0,0.0,0.0,0.0,7,0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,3,0,0,0,5,0,0,0,0,0,3,0,3,0,0,,,3101.193,,547749.5,6591749.5,2,5.0,0.0,3.0,1.0,"POLYGON ((547500 6591500, 547500 6591999, 547999 6591999, 547999 6591500, 547500 6591500))",8.0
427,500mN6591500E548000,59370.717,230.953,2065.806,1889.683,0.0,0.0,0.0,2.0,156,22,38.0,28.0,127.0,4.0,11.0,28.0,0.0,1.0,56,21,14,140,39,27,22,23,29,30,28,18,9,6,0,,,90679.485,6.64,548249.5,6591749.5,3,3.0,0.0,9.0,1.0,"POLYGON ((548000 6591500, 548000 6591999, 548499 6591999, 548499 6591500, 548000 6591500))",12.0
428,500mN6591500E548500,151827.087,0.0,800.987,2505.198,0.0,0.0,0.0,0.0,14,14,25.0,4.0,0.0,1.0,3.0,5.0,0.0,0.0,11,3,3,20,0,3,5,5,3,5,6,0,3,0,0,,,29103.027,,548749.5,6591749.5,2,1.0,0.0,1.0,1.0,"POLYGON ((548500 6591500, 548500 6591999, 548999 6591999, 548999 6591500, 548500 6591500))",2.0
429,500mN6591500E549000,85001.609,47.148,1969.65,2175.107,0.0,0.0,0.0,0.0,97,0,8.0,86.0,14.0,1.0,2.0,56.0,0.0,2.0,32,14,9,85,16,11,8,10,6,17,10,25,13,3,5,,,85358.196,,549249.5,6591749.5,2,2.0,0.0,5.0,1.0,"POLYGON ((549000 6591500, 549000 6591999, 549499 6591999, 549499 6591500, 549000 6591500))",7.0
430,500mN6591500E549500,83889.859,0.0,3713.537,1022.3,0.0,0.0,8.0,0.0,835,144,4.0,330.0,673.0,2.0,27.0,74.0,0.0,0.0,278,151,102,696,264,144,134,86,187,167,116,97,47,37,13,,111872.202,55194.824,16318.763,549749.5,6591749.5,4,13.0,0.0,29.0,1.0,"POLYGON ((549500 6591500, 549500 6591999, 549999 6591999, 549999 6591500, 549500 6591500))",42.0
431,500mN6591500E550000,158942.927,125.111,1392.371,490.34,0.0,0.0,0.0,0.0,129,71,0.0,99.0,111.0,0.0,5.0,24.0,0.0,0.0,36,24,52,113,37,8,16,32,44,42,30,24,16,10,0,,30061.551,22007.955,12458.951,550249.5,6591749.5,4,2.0,0.0,12.0,1.0,"POLYGON ((550000 6591500, 550000 6591999, 550499 6591999, 550499 6591500, 550000 6591500))",14.0
432,500mN6591500E551000,55002.139,576.141,3336.694,579.534,0.0,15.0,2.0,0.0,31,3,7.0,0.0,27.0,0.0,0.0,32.0,0.0,0.0,6,4,3,23,7,4,7,0,0,8,0,7,4,0,0,,3228.984,89269.742,17888.717,551249.5,6591749.5,4,0.5,0.0,2.0,2.0,"POLYGON ((551000 6591500, 551000 6591999, 551499 6591999, 551499 6591500, 551000 6591500))",2.5
433,500mN6592000E538500,856.93,0.0,0.0,416.549,0.0,0.0,0.0,0.0,0,0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,6257.991,1286.3,538749.5,6592249.5,3,,,,,"POLYGON ((538500 6592000, 538500 6592499, 538999 6592499, 538999 6592000, 538500 6592000))",
434,500mN6592000E540000,10323.479,1098.59,1131.172,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,19938.455,540249.5,6592249.5,2,0.0,0.0,1.0,1.0,"POLYGON ((540000 6592000, 540000 6592499, 540499 6592499, 540499 6592000, 540000 6592000))",1.0
435,500mN6592000E540500,,0.0,303.232,0.0,0.0,0.0,0.0,0.0,7,0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,3,7,0,3,0,0,3,0,0,0,0,0,0,,,,53000.325,540749.5,6592249.5,1,2.0,0.0,2.0,1.0,"POLYGON ((540500 6592000, 540500 6592499, 540999 6592499, 540999 6592000, 540500 6592000))",4.0
436,500mN6592000E546500,53438.219,0.0,3395.666,1115.207,0.0,4.0,0.0,1.0,145,56,29.0,51.0,115.0,0.0,11.0,22.0,0.0,1.0,52,34,20,114,55,23,23,27,38,28,35,18,11,9,0,,43832.449,12137.612,91506.17,546749.5,6592249.5,4,4.0,1.0,34.0,1.0,"POLYGON ((546500 6592000, 546500 6592499, 546999 6592499, 546999 6592000, 546500 6592000))",39.0
437,500mN6592000E547000,91381.875,76.046,4098.488,3259.399,0.0,5.0,3.0,2.0,12,12,12.0,0.0,14.0,0.0,1.0,4.0,0.0,0.0,4,3,3,17,0,0,3,3,3,5,6,4,3,0,0,7654.302,11802.49,,54911.969,547249.5,6592249.5,4,9.0,0.0,15.0,1.0,"POLYGON ((547000 6592000, 547000 6592499, 547499 6592499, 547499 6592000, 547000 6592000))",24.0
438,500mN6592000E547500,55263.934,271.307,637.687,1927.947,0.0,0.0,0.0,0.0,9,3,3.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,4,0,3,10,0,3,0,0,3,3,0,0,0,0,0,,122.026,,,547749.5,6592249.5,2,,,,,"POLYGON ((547500 6592000, 547500 6592499, 547999 6592499, 547999 6592000, 547500 6592000))",
439,500mN6592000E549000,185163.791,3.962,1434.384,2170.991,0.0,0.0,0.0,0.0,19,3,0.0,9.0,12.0,0.0,0.0,8.0,0.0,0.0,9,0,3,21,0,3,3,3,0,0,8,4,0,3,0,,,19416.014,,549249.5,6592249.5,2,,,,,"POLYGON ((549000 6592000, 549000 6592499, 549499 6592499, 549499 6592000, 549000 6592000))",
440,500mN6592000E549500,113544.635,77.692,773.083,1928.812,0.0,0.0,0.0,1.0,155,46,11.0,41.0,181.0,0.0,7.0,3.0,0.0,0.0,63,39,31,148,59,30,25,22,45,48,29,19,7,6,3,,19703.421,4910.69,14424.429,549749.5,6592249.5,4,2.0,0.0,6.0,1.0,"POLYGON ((549500 6592000, 549500 6592499, 549999 6592499, 549999 6592000, 549500 6592000))",8.0
441,500mN6592000E550000,125141.562,477.023,1108.148,2297.101,0.0,0.0,0.0,4.0,33,0,10.0,9.0,17.0,0.0,1.0,12.0,0.0,0.0,3,5,3,34,0,3,4,5,5,3,7,6,3,3,0,,,1001.056,4739.475,550249.5,6592249.5,3,0.0,0.0,3.0,1.0,"POLYGON ((550000 6592000, 550000 6592499, 550499 6592499, 550499 6592000, 550000 6592000))",3.0
442,500mN6592000E551000,142645.885,566.744,1481.595,581.597,0.0,0.0,0.0,0.0,12,0,8.0,4.0,0.0,3.0,0.0,12.0,0.0,0.0,4,3,0,12,0,0,4,3,0,3,3,0,3,0,0,,26906.522,,123.364,551249.5,6592249.5,3,1.0,0.0,1.0,2.0,"POLYGON ((551000 6592000, 551000 6592499, 551499 6592499, 551499 6592000, 551000 6592000))",2.0
443,500mN6592500E547000,125934.585,44.43,4427.62,934.007,2.0,11.0,0.0,1.0,139,84,8.0,197.0,37.0,2.0,5.0,42.0,0.0,6.0,59,44,19,145,52,35,21,20,37,49,28,31,15,5,0,29789.143,46887.137,635.644,17872.946,547249.5,6592749.5,5,16.0,2.0,167.0,1.0,"POLYGON ((547000 6592500, 547000 6592999, 547499 6592999, 547499 6592500, 547000 6592500))",185.0
444,500mN6592500E547500,105911.757,2.64,3351.255,918.097,0.0,0.0,2.0,1.0,259,23,23.0,171.0,128.0,4.0,4.0,76.0,0.0,3.0,68,41,51,266,42,36,37,26,29,53,34,58,32,16,0,2079.024,77139.653,44363.029,15545.173,547749.5,6592749.5,5,4.0,0.0,12.0,1.0,"POLYGON ((547500 6592500, 547500 6592999, 547999 6592999, 547999 6592500, 547500 6592500))",16.0
445,500mN6592500E549500,204272.749,81.081,2217.671,3771.259,0.0,0.0,0.0,1.0,5,0,9.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,6,6,0,14,0,0,3,3,0,3,4,3,0,0,0,,9300.012,3944.243,18045.412,549749.5,6592749.5,4,1.0,0.0,1.0,1.0,"POLYGON ((549500 6592500, 549500 6592999, 549999 6592999, 549999 6592500, 549500 6592500))",2.0
446,500mN6592500E550000,137208.933,733.934,1819.751,886.304,0.0,4.0,0.0,0.0,8,0,0.0,0.0,9.0,2.0,0.0,4.0,0.0,0.0,3,3,4,6,3,0,0,0,0,3,3,3,0,0,0,,19569.084,,29342.145,550249.5,6592749.5,3,0.0,0.0,5.0,1.0,"POLYGON ((550000 6592500, 550000 6592999, 550499 6592999, 550499 6592500, 550000 6592500))",5.0
447,500mN6592500E550500,83170.06,54.041,1534.725,601.634,0.0,0.0,0.0,5.0,129,9,4.0,0.0,134.0,6.0,0.0,41.0,0.0,1.0,39,18,12,94,34,16,30,13,6,31,28,12,0,0,0,,36596.736,1870.467,,550749.5,6592749.5,3,0.0,0.0,3.0,1.0,"POLYGON ((550500 6592500, 550500 6592999, 550999 6592999, 550999 6592500, 550500 6592500))",3.0
448,500mN6592500E551000,162683.159,346.448,2906.304,2791.286,0.0,0.0,0.0,0.0,45,3,23.0,0.0,29.0,7.0,1.0,11.0,0.0,1.0,10,6,10,41,9,11,5,3,12,8,3,7,3,0,0,,9061.739,51553.675,,551249.5,6592749.5,3,1.0,0.0,1.0,2.0,"POLYGON ((551000 6592500, 551000 6592999, 551499 6592999, 551499 6592500, 551000 6592500))",2.0
449,500mN6593000E547000,113178.433,0.0,2021.541,124.726,0.0,0.0,0.0,0.0,21,0,0.0,22.0,0.0,0.0,0.0,10.0,0.0,0.0,7,0,3,17,5,0,4,0,0,5,3,3,0,3,0,4168.781,12411.759,1833.074,,547249.5,6593249.5,4,1.0,0.0,0.0,1.0,"POLYGON ((547000 6593000, 547000 6593499, 547499 6593499, 547499 6593000, 547000 6593000))",1.0
450,500mN6593000E547500,116483.186,0.0,3853.286,102.019,0.0,0.0,0.0,0.0,218,37,0.0,81.0,194.0,0.0,0.0,77.0,0.0,2.0,79,39,30,181,63,26,31,30,32,46,54,32,17,4,3,,67454.623,50902.696,,547749.5,6593249.5,3,3.0,0.0,9.0,1.0,"POLYGON ((547500 6593000, 547500 6593499, 547999 6593499, 547999 6593000, 547500 6593000))",12.0
451,500mN6593000E549500,111902.412,82.643,2355.266,2121.186,0.0,0.0,0.0,0.0,165,21,31.0,17.0,145.0,12.0,2.0,53.0,0.0,5.0,53,31,24,161,19,15,26,25,15,28,44,25,10,5,0,,118269.472,10555.61,,549749.5,6593249.5,3,0.0,0.0,5.0,1.0,"POLYGON ((549500 6593000, 549500 6593499, 549999 6593499, 549999 6593000, 549500 6593000))",5.0
